-2.7179e-05,22.466,0.57429,0.66142,58075,41124
-2.3422e-05,41.236,-0.73496,-0.848,42585,-43004
-2.9477e-05,35.796,0.41357,0.5674,27545,14323
-2.4607e-05,73.144,0.63777,0.85629,23319,21028
4.5279e-06,95.757,-1.5331,-1.3355,-6971.4,50670
-2.6148e-05,32.99,-0.62226,-0.71975,44625,-35132
-1.1239e-05,577.14,0.65742,-1.2065,2707.8,5920.8
-2.2686e-05,35.496,0.776,0.86841,52381,56228
3.0881e-05,52.866,-0.53675,-0.27403,-14022,5383.5
3.0539e-05,15.906,-0.45675,-0.37987,-48269,21050
3.3319e-05,-0.29363,-0.044851,-0.02933,-45250,1727.9
4.4679e-06,92.84,-1.5301,-1.3423,-7050.1,51829
-2.1299e-05,90.99,-0.7687,-1.0005,21164,-25170
3.1958e-05,40.965,-0.43744,-0.18821,-11577,3128.3
-2.0903e-05,178.32,-0.68894,-1.1375,11015,-13119
3.1494e-05,9.5965,0.36602,0.30572,-55548,-19200
-3.2675e-05,9.5635,-0.1497,-0.25913,19023,-3687.4
-2.4896e-05,80.558,0.61873,0.85433,21221,18590
-2.3021e-05,32.776,-0.76376,-0.86028,55229,-57754
-1.0789e-06,146.84,-1.391,1.454,1090.9,-33345
-2.9847e-05,22.401,0.40921,0.51282,39451,19456
-2.3793e-05,45.428,-0.70857,-0.84528,38480,-37499
-2.7948e-05,21.88,0.53651,0.61727,55370,35841
-1.3696e-05,112.42,-1.0236,-1.2734,15283,-33615
1.3671e-05,77.938,-1.2417,-1.0605,-21709,48096
2.9852e-05,14.873,0.49487,0.42435,-56550,-28006
-2.1928e-05,38.45,-0.79933,-0.90358,48327,-55119
-7.1577e-06,82.826,-1.2669,-1.4424,12391,-56200
3.0271e-05,20.519,0.49019,0.3789,-36018,-16473
3.0809e-05,16.198,-0.43146,-0.35312,-41362,16938
1.097e-06,106.06,-1.4995,1.4263,-1542.1,-46649
3.2696e-05,5.6085,-0.21736,-0.17696,-47721,9511.6
-1.4264e-05,124.75,0.9872,1.2734,14104,29406
-1.661e-05,82.285,-0.95886,-1.1451,23223,-40129
-2.9701e-05,56.833,0.36263,0.61002,16994,8365.9
-6.3491e-06,123.42,1.2597,1.506,7449.7,38263
2.2793e-05,37.014,-0.87104,-0.77286,-51513,54846
3.2964e-05,1.9094,0.17112,0.13209,-30505,-4573.9
3.2089e-05,6.6183,0.29707,0.2465,-48170,-13401
-7.732e-06,212.61,-1.1214,-1.5649,5172.4,-21132
2.7899e-05,24.365,-0.62924,-0.53647,-50254,32748
-2.8643e-05,20.543,0.49479,0.5738,54956,32624
-3.9579e-06,82.896,-1.3681,-1.5364,7064.2,-59117
-3.319e-05,2.4332,0.083644,0.10314,36737,3370.1
3.3264e-05,-0.78058,-0.071851,-0.061322,-47747,3304.9
2.1839e-05,77.024,-0.95475,-0.76111,-24637,28154
2.381e-05,30.563,0.82743,0.73229,-56279,-55051
-2.4177e-05,49.886,0.68999,0.83579,34589,32671
-1.8386e-05,305.06,0.66297,1.3966,6633.1,9118.8
-2.3165e-05,36.027,-0.754,-0.85447,50806,-52525
2.948e-05,18.775,0.53684,0.44101,-50527,-26556
4.4092e-06,103.62,1.5445,1.3339,-6202.1,-46339
2.1331e-05,45.927,0.94161,0.82646,-41699,-49915
-2.5847e-05,67.92,0.58921,0.79291,23442,18846
3.318e-05,1.6985,-0.10023,-0.085409,-42753,3821.5
3.0924e-05,16.622,0.4325,0.33441,-39336,-15762
1.753e-05,63.192,1.094,0.94506,-30000,-48314
5.3633e-07,86.535,-1.5006,1.469,-965.94,-58414
5.9409e-06,610.34,-1.0447,0.7648,-1424.9,-6167.8
-1.7897e-05,56.37,0.94472,1.0685,34786,54585
-1.8212e-05,64.39,-0.91971,-1.0709,30571,-46683
-1.5762e-05,90.303,-0.9773,-1.1883,20317,-37584
1.6926e-06,213.86,1.4048,-1.3075,-1178.4,22762
-2.5068e-05,28.796,0.6821,0.76585,55822,48764
6.6552e-06,158.14,1.5356,1.2133,-6041.4,-29210
-2.5095e-05,49.641,-0.64113,-0.79885,32572,-28295
5.5511e-06,128.76,-1.5372,-1.2704,-6271.7,36724
3.0864e-05,17.894,-0.42824,-0.3463,-39671,16034
1.1605e-05,125.02,-1.3519,-1.0832,-12229,32599
2.8864e-05,20.201,0.56303,0.47462,-52877,-30402
1.7202e-05,190.93,1.27,0.81977,-10096,-16213
-2.5645e-05,29.901,0.64313,0.74251,49461,40946
-3.2863e-06,98.028,-1.3748,-1.5708,5038.6,-50415
-2.8211e-05,33.028,0.5029,0.62496,36985,23147
-3.33e-05,1.7632,0.039048,0.053736,47204,2138.8
-2.0089e-05,49.585,-0.86375,-0.98215,40871,-54022
-1.9643e-05,94.228,0.82611,1.0644,20357,27590
-1.5551e-05,128.86,-0.94504,-1.2336,14376,-26885
2.3998e-05,71.053,0.86968,0.67001,-24770,-23602
-2.8513e-05,24.821,-0.49449,-0.59908,45282,-27314
-3.2118e-05,4.7031,-0.2485,-0.29271,59512,-16324
2.8217e-05,21.808,0.60074,0.52419,-56479,-35396
-2.3466e-05,34.033,-0.74761,-0.83888,52553,-52930
-2.3584e-05,145.39,-0.59752,-1.0045,12616,-12089
-1.9145e-05,47.192,0.90116,1.0188,41023,58292
-1.8658e-05,90.057,-0.8775,-1.093,21532,-31623
-3.2571e-05,13.853,0.16188,0.28813,17129,3582.1
1.9782e-05,53.026,1.0007,0.86868,-36748,-49656
-2.4625e-05,109.04,-0.5931,-0.91447,15882,-14089
2.5494e-05,69.421,0.81447,0.59463,-22973,-19087
2.9119e-05,34.04,-0.58061,-0.44249,-30445,16781
-1.7886e-05,117.22,-0.871,-1.1494,16450,-25507
-2.2595e-05,486.15,-0.36534,1.5321,4851.9,-3769.6
1.3016e-05,108.43,1.2861,1.0536,-15271,-35732
-9.7749e-06,85.321,-1.1869,-1.3648,15891,-51569
-3.1413e-05,14.91,0.29656,0.39322,33891,11891
-2.9068e-05,19.012,0.47376,0.54901,58704,32784
2.0066e-05,209.89,-1.2121,-0.69115,-9518.9,11975
-2.559e-05,31.143,0.64302,0.74765,51856,43163
-1.2295e-05,68.542,-1.1235,-1.2703,23449,-58783
8.0423e-06,267.95,1.5241,-1.0592,-4237,16322
3.2655e-05,4.7888,0.23035,0.17795,-40521,-8268.8
1.1304e-06,630.34,-0.91415,0.86563,-270.76,-6137.3
-2.1596e-05,38.452,0.8215,0.91413,49836,58471
2.5611e-05,28.778,-0.73937,-0.65133,-54180,45021
-2.9973e-05,19.341,0.40808,0.50014,44227,21404
3.9805e-06,148.54,1.5342,-1.303,-3934.4,32266
2.3465e-05,31.512,-0.83603,-0.74541,-55277,55605
-4.8881e-06,132.96,1.2886,1.5565,5457.4,36395
-1.3905e-05,83.897,-1.0492,-1.235,20344,-44103
2.1111e-07,158.08,-1.4181,1.4085,-199.73,-31296
8.8583e-06,271.49,1.5442,-1.0252,-4549.6,15749
4.0926e-06,82.414,1.5292,1.3629,-7288.9,-58930
2.2302e-05,41.522,-0.89791,-0.78207,-42817,47407
1.3314e-05,239.19,-1.4381,-0.91052,-7122,15688
2.8979e-05,20.984,-0.55945,-0.47771,-50304,28433
-2.8826e-05,21.861,-0.48158,-0.57466,45600,-26353
2.4456e-05,30.413,-0.79283,-0.70878,-58188,53717
-8.7872e-06,75.794,1.2327,1.3841,16407,59857
3.0062e-05,15.797,-0.48631,-0.41078,-49407,23562
-1.9502e-05,78.857,-0.84967,-1.0473,24162,-33250
-3.3293e-05,0.27455,0.040476,0.048633,49391,2248.7
-1.0018e-05,96.888,1.1618,1.3679,13849,43699
-1.4446e-05,66.524,1.0469,1.1965,26490,54973
-2.6728e-05,81.403,0.5176,0.78607,18238,13251
-2.029e-05,51.325,-0.84868,-0.98298,36665,-47561
-2.5957e-05,37.928,0.62262,0.74305,40882,32772
5.7699e-06,127.97,1.524,1.2689,-6685.9,-37708
3.3058e-05,2.0212,-0.14756,-0.12526,-50791,6800.7
-3.2943e-05,2.8802,-0.12665,-0.18411,27432,-4207.2
-1.8535e-05,150.22,-0.81114,-1.1752,12899,-18837
2.9829e-05,35.43,0.54781,0.39089,-26039,-12779
-2.4063e-05,80.949,0.66106,0.89277,21892,20729
2.6708e-05,56.428,-0.73877,-0.5584,-27085,20014
-2.4041e-05,32.501,-0.71878,-0.81703,51761,-49622
-2.3457e-05,57.872,0.71084,0.86951,30407,30453
1.4056e-05,152.32,1.3093,0.97312,-11403,-24133
-3.185e-05,47.511,0.18217,0.48123,10679,2942.4
-1.4278e-05,63.968,1.0635,1.198,27370,57548
3.3336e-05,-0.80136,-0.031791,-0.026141,-53837,1565.8
-2.6407e-05,115.4,0.49477,0.85865,13546,9987.5
2.687e-05,31.722,0.68983,0.58422,-44305,-32411
-2.3168e-05,56.012,0.72903,0.88108,32089,33014
8.6016e-06,96.906,-1.4161,-1.2084,-12369,45990
1.6682e-05,78.068,-1.1342,-0.95533,-23598,40599
3.2269e-05,6.3456,0.28303,0.23503,-55884,-14471
6.2676e-06,146.14,1.5273,1.2452,-6286.7,-32407
3.111e-05,10.025,-0.39552,-0.34465,-59620,22826
-3.3068e-05,4.2877,-0.10629,-0.15336,28669,-3661.3
3.0355e-05,17.606,-0.47206,-0.38613,-41840,18875
-8.7897e-06,92.959,-1.2101,-1.4004,13212,-48006
3.2293e-05,5.9499,0.28378,0.22761,-42803,-10920
-3.2707e-05,3.5811,-0.16696,-0.2106,42093,-8066.8
-2.0692e-05,75.159,0.80769,1.0017,24906,31214
-1.283e-05,103.9,1.0701,1.2844,15986,38027
-1.4313e-05,141.61,-0.97439,-1.2863,12335,-25548
-3.2037e-05,6.3009,-0.25185,-0.30465,50108,-14234
-3.2359e-05,6.6149,-0.21891,-0.26296,46382,-11322
2.9092e-05,39.287,-0.59786,-0.43147,-27190,15013
-3.3327e-05,-1.5833,-0.014427,-0.021284,32066,-598.79
-2.3407e-05,30.891,-0.74919,-0.8351,54864,-55536
-3.3171e-05,1.4175,0.068624,0.13067,16923,1544.6
-1.1214e-05,69.942,1.1553,1.3058,21064,58746
-2.4271e-05,48.352,-0.68874,-0.8214,37478,-35121
-3.3023e-05,3.8624,-0.11454,-0.16344,26689,-3588.8
-1.483e-05,67.063,1.0359,1.1938,26104,52454
3.1201e-05,35.743,-0.45915,-0.26984,-17935,6522.4
8.3896e-06,167.66,-1.4986,-1.1497,-7036.9,26643
2.0235e-05,57.541,0.99017,0.85314,-34835,-45492
2.6762e-05,42.516,0.71818,0.568,-33267,-24521
-1.4515e-05,88.143,1.0255,1.2174,19844,40785
2.7234e-05,70.321,0.74257,0.50324,-20174,-13920
-2.2689e-05,36.337,-0.77792,-0.87143,50399,-54127
-2.3907e-05,29.897,-0.7297,-0.81348,56288,-54553
-7.6649e-06,147.3,-1.1843,-1.4888,7427.1,-31013
-2.2382e-05,54.127,0.76475,0.90505,34074,37424
-2.2739e-05,53.532,-0.7493,-0.89497,34426,-36750
2.5183e-05,26.74,-0.76181,-0.67468,-59285,51299
-3.3018e-05,3.0386,0.11725,0.15732,34303,4658.7
2.6322e-05,30.086,0.71319,0.61267,-49077,-38022
7.9352e-06,367.22,-1.4019,0.96015,-3086.8,-11601
-2.2115e-05,43.632,0.78379,0.90782,41411,46604
2.0473e-05,39.623,-0.95782,-0.85526,-46614,59813
-2.8411e-05,20.487,0.51271,0.59983,55403,33902
3.2828e-05,3.4412,-0.19407,-0.1607,-56102,9829.7
-3.891e-06,139.33,-1.3109,1.5482,4109.5,-34599
-3.2042e-05,16.6,-0.22592,-0.34261,23118,-6498.5
1.0858e-05,100.69,1.351,1.1399,-14622,-42184
3.2611e-05,4.0765,0.22367,0.19078,-56797,-11984
4.7054e-06,98.757,-1.5301,-1.3331,-7029.6,48977
2.1603e-05,42.408,0.92336,0.80842,-43282,-50792
-3.2442e-05,5.41,-0.21107,-0.2546,51336,-11993
-2.9549e-05,18.881,-0.43795,-0.52372,52802,-27433
-3.8706e-06,90.663,-1.3622,-1.5449,6342.9,-54034
2.167e-05,48.131,-0.92964,-0.80051,-38626,45030
-2.6913e-05,27.011,-0.59028,-0.67964,52311,-38156
-1.3687e-05,75.573,-1.0598,-1.2301,22667,-50149
-2.9995e-05,19.604,0.40966,0.49834,44345,21386
-3.1618e-05,9.5568,-0.30071,-0.35316,57224,-19138
-1.6864e-05,85.692,-0.9435,-1.145,22599,-38301
-5.7421e-06,534.94,0.8503,-1.1469,1577.6,7541.5
1.8402e-05,68.295,-1.0713,-0.90571,-28168,42390
2.3604e-05,140.7,1.0025,0.60971,-13095,-12560
-3.3157e-05,1.8337,0.087992,0.12422,28291,2832.6
-7.6843e-07,429.76,-1.1085,1.1488,275.83,-10545
-3.2001e-05,15.916,0.23008,0.34065,25814,7428.9
1.5655e-05,150.55,1.2596,0.91906,-12269,-22630
2.0767e-05,64.399,0.9821,0.81355,-29583,-36947
-3.0291e-05,41.628,-0.34165,-0.53638,20207,-9032
-2.3458e-05,32.321,0.74569,0.828,57356,57828
-2.6376e-05,29.691,0.61293,0.70833,50826,39199
1.4961e-05,62.042,-1.1829,-1.0402,-29335,58297
2.6686e-05,40.18,0.70953,0.58069,-36596,-27237
2.9127e-05,28.875,-0.56932,-0.4458,-35100,19351
3.2974e-05,2.86,-0.16463,-0.12569,-34135,4981.9
1.8818e-05,295.54,1.3666,0.65882,-6946.4,-9293.2
2.4577e-05,46.214,-0.82195,-0.67507,-36645,33472
-3.0294e-07,129.81,-1.4411,1.4512,332.92,-38635
-2.6865e-06,94.021,1.399,-1.5592,4246.3,52088
3.3001e-05,3.8554,0.17175,0.11852,-26281,-3686
-3.0554e-05,13.553,-0.38977,-0.44686,59878,-26125
-3.1395e-05,9.1676,-0.31831,-0.36851,59486,-21192
-2.5852e-05,28.689,0.63756,0.73298,52624,42746
-2.4757e-05,31.172,-0.68668,-0.7749,53814,-48368
1.9087e-05,107.6,1.098,0.84183,-18255,-25821
1.335e-05,112.96,1.2856,1.0357,-14800,-33572
-2.63e-05,39.479,-0.60173,-0.72045,37538,-29052
3.0368e-05,14.601,-0.46485,-0.3883,-52688,23760
-1.9274e-05,110.68,-0.82331,-1.0981,17417,-24235
3.2093e-05,5.5418,-0.29699,-0.2536,-58523,16307
2.9875e-06,82.25,-1.5611,-1.4009,-5316.5,58908
1.9096e-05,72.526,-1.0542,-0.8729,-26773,38121
-1.5559e-05,65.074,-1.0149,-1.1586,28036,-52933
-1.4526e-05,117.07,-0.99682,-1.2556,15159,-30963
-2.2687e-05,50.236,-0.7637,-0.89112,37146,-39759
-2.2183e-05,46.513,-0.7785,-0.90516,40751,-45581
-2.4084e-05,49.763,-0.69673,-0.83275,35509,-33813
7.0892e-06,176.61,1.543,1.1799,-5739.1,-25898
2.9647e-05,23.257,-0.53601,-0.42482,-38851,19842
1.2782e-05,240.97,1.4542,0.93128,-6880.2,-15930
1.3699e-05,74.487,-1.2247,-1.0704,-23409,51796
-1.8435e-05,114.02,-0.85612,-1.1308,17002,-25267
1.0039e-07,130.15,1.4385,-1.435,-92.804,38292
3.116e-05,10.891,0.39077,0.33288,-57800,-21910
1.071e-05,143.42,1.4027,1.0966,-10081,-29350
3.2338e-05,10.09,0.28053,0.20646,-32308,-7950.2
-3.2258e-05,11.489,-0.22235,-0.30841,28679,-7429.5
-2.7414e-05,23.682,0.56249,0.64521,57448,39628
2.0711e-05,55.224,0.97907,0.82502,-33371,-41888
-2.793e-05,23.9,0.5343,0.62359,51258,33285
1.6838e-05,103.57,-1.1719,-0.92686,-18135,30677
-1.1162e-05,79.333,-1.1494,-1.3134,18828,-52719
6.4486e-06,84.741,1.461,1.2961,-11213,-56545
-3.1216e-05,11.612,0.33066,0.39014,54925,20504
-8.0588e-06,506.95,-0.82331,1.2313,2285.2,-7797.2
-2.8232e-05,43.306,-0.48695,-0.64785,28353,-17649
-2.4705e-05,35.392,0.68991,0.78813,45680,41263
3.1957e-05,7.521,0.32028,0.25672,-43796,-12877
-3.2342e-05,10.207,0.20444,0.29553,30714,7578.5
-3.0181e-05,14.464,-0.39789,-0.47894,48981,-22847
2.825e-05,83.004,-0.73175,-0.4279,-15033,9028.3
-3.2799e-05,3.1877,0.15582,0.19568,48282,8682.2
-2.6998e-05,27.908,-0.58124,-0.67751,48191,-34774
2.768e-05,41.965,-0.66771,-0.52477,-32053,21374
3.246e-05,3.4997,0.25393,0.21343,-57133,-13318
9.7951e-06,278.74,-1.5657,0.99383,-4880.8,-15179
8.297e-06,83.288,-1.405,-1.2325,-13890,53803
-2.8531e-05,34.588,0.48377,0.61919,34302,20635
1.3772e-05,198.34,1.3727,0.93412,-8740.1,-18723
-2.5093e-05,74.544,0.61223,0.84275,21924,18897
1.9163e-05,112.74,-1.1049,-0.82656,-17076,23960
-2.9884e-05,32.628,-0.39102,-0.53614,27535,-13436
-2.9093e-05,32.441,-0.44789,-0.57702,33718,-18700
3.2176e-05,7.1152,-0.29216,-0.24659,-51801,14057
-2.3108e-05,41.07,-0.74865,-0.86594,44380,-45966
3.112e-05,14.043,0.40244,0.33154,-46826,-17943
1.4269e-05,137.77,-1.2846,-0.98428,-12855,26735
3.1516e-05,11.872,0.37115,0.29064,-42919,-14665
7.4241e-06,725.82,-0.89579,0.59184,-1497.7,-4398.7
2.2025e-05,59.685,-0.92538,-0.77194,-31764,35914
3.2458e-05,10.572,0.26749,0.19825,-31920,-7354.1
-3.1454e-05,14,-0.30169,-0.3852,39760,-13888
3.2557e-05,4.8238,-0.24185,-0.18524,-41492,8984.7
3.023e-05,16.58,0.48079,0.40049,-47323,-21931
-2.8299e-05,55.415,0.4634,0.66401,22129,13495
2.8423e-05,18.462,0.5862,0.51424,-58804,-35929
-3.3205e-05,-0.37808,0.087872,0.096375,59010,5260.7
-1.6896e-05,66.218,-0.96306,-1.1166,28878,-48891
2.6374e-05,30.517,0.71189,0.6122,-47828,-36813
2.2744e-05,87.143,-0.95061,-0.70787,-21133,22344
3.3188e-05,3.9986,0.11643,0.079768,-27041,-2617.5
2.2174e-05,40.726,0.90128,0.79132,-44589,-49950
-2.0565e-05,53.358,0.83535,0.9773,35035,44487
-3.6921e-07,105.16,1.4578,-1.481,549.98,48047
-2.575e-05,46.245,0.62157,0.76825,33470,27371
2.8935e-05,21.364,0.55763,0.47383,-50852,-28984
-2.2401e-05,42.233,-0.77403,-0.89301,44113,-48451
5.9903e-06,98.922,1.4928,1.2932,-8637,-47124
-3.1635e-05,13.464,0.28007,0.3703,32001,10498
-2.4462e-05,32.793,0.70012,0.79179,52479,48483
-2.8363e-05,22.471,-0.50857,-0.59814,52830,-32465
1.5302e-05,58.45,-1.1596,-1.0265,-30760,59274
1.2326e-05,86.387,-1.2809,-1.0992,-18981,47475
-2.0168e-05,136.92,-0.76375,-1.103,14238,-18301
7.1473e-06,150.26,-1.5097,-1.2038,-6839.2,30775
-2.9781e-05,21.113,0.4178,0.51926,40566,20246
9.3165e-06,80.377,1.3744,1.2065,-15906,-54477
-3.1159e-05,11.816,-0.32801,-0.40092,49328,-18596
1.348e-05,79.885,-1.2442,-1.0677,-21423,48183
2.9308e-05,24.185,0.55327,0.44623,-40907,-22032
-2.3472e-05,38.64,0.73519,0.84551,46829,47098
-2.6331e-05,40.881,-0.59607,-0.73334,35995,-27782
5.7674e-06,85.219,-1.4878,-1.3109,-9658.6,54804
-1.803e-05,73.321,-0.91339,-1.0884,25527,-39502
-2.2511e-05,317,-0.48575,-1.3199,6572.2,-6159.7
2.3513e-05,160.4,1.0331,0.5902,-11588,-11085
2.9005e-05,15.668,0.54964,0.47696,-58637,-33072
-1.4444e-05,114.67,0.99948,1.2515,15539,32012
-3.3329e-05,-0.90938,-0.0018719,-0.0094429,51813,-572.72
-5.673e-06,180.59,-1.2244,1.5566,4588.3,-26119
-2.7445e-05,46.558,-0.5184,-0.68684,28153,-19206
-1.789e-05,87.463,0.90689,1.108,22164,34584
3.2712e-05,7.0358,0.22084,0.16743,-29964,-5766.1
-1.9679e-05,74.487,0.84934,1.0388,25924,35201
-1.7489e-05,102.39,-0.90419,-1.1421,18293,-29357
-2.6244e-05,31.691,0.61155,0.7181,46092,35988
1.4651e-05,63.089,-1.1823,-1.0505,-28226,57494
-1.5353e-05,227.74,-0.85146,-1.3669,8090.8,-14941
-2.6097e-05,27.276,0.63527,0.71239,58375,46297
-3.1767e-05,7.5023,-0.2802,-0.33505,58380,-18391
-3.6984e-06,97.839,1.3662,1.555,5726.7,50930
-1.9757e-05,69.542,-0.85656,-1.0245,27810,-37593
8.8643e-06,79.57,1.3816,1.2183,-15676,-56544
-3.0013e-05,17.382,0.41136,0.49138,52775,25395
3.2463e-05,17.32,0.31323,0.16673,-16142,-3571.6
1.5965e-05,223.81,-1.3407,-0.83908,-8452.1,14837
-1.4199e-05,239.32,-0.87915,-1.4124,7418.4,-15097
-2.7804e-05,44.16,0.51311,0.66355,30198,19769
1.4781e-05,138.62,-1.2708,-0.96437,-12912,25716
3.26e-05,2.2552,0.24118,0.18314,-39175,-8292.3
3.1622e-05,9.4773,-0.34734,-0.29357,-49882,16410
4.2646e-08,277.11,1.288,-1.2898,-20.166,17262
2.7242e-05,32.542,-0.67587,-0.55506,-43289,30366
-3.3286e-05,0.84947,-0.053201,-0.073942,40001,-2360
-1.5365e-05,98.703,-0.98147,-1.2104,18283,-34866
2.3161e-05,84.693,-0.92458,-0.69239,-21620,22077
-2.8075e-05,43.262,0.49793,0.64984,29895,18928
1.6002e-05,99.478,1.1878,0.95434,-18637,-33798
2.9258e-05,20.155,-0.54648,-0.46125,-48097,26128
-3.3314e-05,-0.6465,0.025887,0.031441,31386,867.76
1.001e-05,90.633,-1.3624,-1.1711,-14900,47079
3.2394e-05,6.7268,-0.27134,-0.21421,-38001,9216.1
-2.962e-05,18.799,0.44305,0.52134,50527,25980
3.2729e-05,3.2678,-0.20781,-0.17579,-57409,11135
2.4533e-05,31.077,0.78759,0.69949,-56399,-51719
-1.7622e-05,55.337,-0.95357,-1.0881,33393,-53428
2.1749e-06,141.6,1.4951,-1.3714,-2300.4,34975
1.7377e-06,180.03,1.4434,-1.3393,-1447.3,27174
-1.3592e-05,93.301,-1.0428,-1.2541,17870,-39760
-6.6257e-06,107.85,1.2639,1.4827,8876.7,43406
3.1793e-05,34.217,-0.43363,-0.20824,-13725,4046.2
-2.2922e-05,76.433,0.71791,0.91997,24276,25357
1.3458e-05,111.11,1.2834,1.0388,-15335,-34452
3.1722e-05,17.797,-0.36715,-0.25945,-26257,8275.5
-3.3327e-05,1.9653,0.011145,0.019434,56139,924.88
5.4161e-06,83.271,1.4966,1.3213,-9386.6,-56796
1.6613e-05,59.525,1.1216,0.98196,-31600,-54873
-2.717e-05,31.429,0.56336,0.67975,44552,31529
-3.1864e-05,7.7387,-0.26426,-0.32685,44468,-13576
1.1129e-05,107.16,1.3459,1.1173,-13976,-39160
2.9434e-06,159.75,-1.4912,1.3175,-2732.8,-30401
-1.0087e-05,150.29,-1.1058,-1.4273,9168.8,-28468
-1.4174e-05,62.59,-1.0573,-1.2078,27530,-58495
-2.3899e-05,49.389,0.69707,0.84574,34991,33839
3.3192e-05,0.033526,-0.10308,-0.084465,-54298,5017.1
6.8502e-06,182.68,-1.5532,-1.186,-5385.5,25167
3.3309e-05,-0.36789,0.037549,0.027865,-40021,-1228.6
-2.9652e-05,25.483,0.4156,0.53087,35998,18283
3.3314e-05,1.6151,-0.066488,-0.031857,-16746,734.71
-6.7006e-06,221.43,-1.1493,1.5402,4361.3,-20684
2.73e-05,28.428,0.66025,0.56512,-48326,-33698
9.7619e-06,84.775,1.3673,1.1858,-15368,-49974
6.253e-06,284.22,-1.4553,1.0994,-3191.6,-16019
3.2473e-05,7.233,-0.24903,-0.20783,-53037,12370
-3.0554e-05,13.259,0.38612,0.44522,57801,25212
3.2509e-05,4.2301,0.25204,0.20015,-53474,-12153
3.0488e-05,17.929,-0.4706,-0.37319,-37994,16643
2.3664e-05,93.692,-0.92795,-0.6523,-18722,18229
2.4238e-05,31.221,0.80281,0.71125,-53372,-50318
-2.0596e-05,92.348,-0.79575,-1.0251,21297,-26851
3.146e-05,21.591,0.40711,0.27522,-24524,-8416.9
1.7822e-05,146.07,1.1861,0.84812,-13298,-20596
-1.1971e-05,217.68,-0.98133,-1.4548,7185.3,-18079
-2.3002e-05,53.365,-0.7428,-0.88595,34103,-35610
-2.5666e-05,28.929,0.65139,0.73851,51077,42192
2.4733e-05,59.868,-0.82175,-0.65061,-28700,25696
-3.2477e-05,4.7437,-0.20557,-0.2391,59846,-13628
2.0049e-05,47.407,0.98244,0.87181,-41470,-54987
-9.7926e-06,94.721,1.1769,1.3689,14314,46246
2.9187e-05,22.934,-0.55359,-0.4573,-46313,25444
2.206e-05,41.733,-0.90426,-0.78966,-43964,49629
-1.7154e-05,79.124,-0.93771,-1.1243,24364,-40371
3.3002e-05,3.3218,0.15279,0.13142,-54555,-7726.7
1.5446e-05,98.718,1.1999,0.98096,-18656,-35437
-3.2781e-05,7.6761,0.14354,0.2248,21489,3839.5
-2.0352e-05,47.146,0.85308,0.97278,41019,53037
-2.7583e-05,22.092,-0.55755,-0.63671,57529,-38880
1.7013e-05,71.761,1.1192,0.94687,-26349,-44136
-9.9009e-06,287.36,-0.98054,1.5517,4764.2,-14573
2.536e-05,143.88,0.94771,0.51944,-11836,-9554.2
-3.1135e-05,8.6486,-0.33783,-0.40114,57999,-22104
-1.9392e-05,76.731,-0.85182,-1.0461,25177,-34970
2.9771e-05,17.09,0.50704,0.42716,-55620,-27974
2.4814e-05,185.92,1.0418,0.49726,-9726.3,-8062.2
2.3503e-05,31.645,0.83676,0.74273,-56009,-56226
9.8428e-06,77.857,1.3577,1.1959,-17581,-56757
-8.3494e-06,117.69,1.1967,1.4389,9952.4,38122
-7.3311e-06,174.07,1.1771,1.5282,6104.1,26620
1.2268e-05,98.337,1.3048,1.0898,-16124,-40439
-8.5893e-06,152.6,1.1491,1.4726,7848.9,28986
-3.1252e-05,12.46,0.32542,0.38891,51115,18888
-2.6251e-05,59.639,-0.57929,-0.76387,25769,-19943
2.8696e-05,30.344,0.60026,0.48127,-38520,-22594
2.8944e-05,29.41,-0.58458,-0.46121,-34788,19768
4.412e-06,195.17,-1.5024,1.2439,-3344.4,-24587
1.9518e-05,60.75,1.0276,0.87076,-31420,-43291
3.1044e-05,12.906,-0.40909,-0.3368,-54381,21212
-2.4826e-05,31.987,-0.68707,-0.773,54272,-48504
-1.6848e-05,198,0.82827,1.2827,9708.8,15990
2.0459e-05,58.674,-0.99118,-0.84119,-32479,41537
3.2242e-05,8.4558,-0.29645,-0.23138,-36847,9585.4
2.5802e-05,30.173,0.73381,0.63924,-52446,-42732
2.8412e-05,227.53,1.038,0.27693,-7018.8,-3425.7
3.0489e-05,96.938,-0.68267,-0.24962,-9549.1,3700.3
3.0441e-05,28.261,0.48905,0.3587,-27666,-12179
2.0547e-05,42.679,0.96123,0.84992,-44357,-56560
1.6372e-05,84.588,-1.1593,-0.96349,-21930,38692
1.5491e-05,62.831,1.1599,1.0187,-28679,-54555
3.2857e-05,3.6081,0.18418,0.15332,-52756,-8958.9
8.0189e-07,103.98,-1.4861,1.4414,-1167.8,-48071
-2.8462e-05,50.765,0.45797,0.6511,23167,13850
-5.4614e-06,89.01,-1.3154,-1.4965,8997.8,-53921
2.6258e-05,32.527,-0.71784,-0.61569,-46884,36598
-2.5667e-05,45.734,-0.62313,-0.7687,35046,-28875
-1.5492e-05,61.959,1.0156,1.162,28587,54262
-2.7546e-05,25.335,0.55859,0.6434,53168,36102
-2.027e-05,83.804,0.81757,1.0253,23218,30036
-3.3069e-05,1.1047,-0.11331,-0.14107,55192,-6791.1
-3.3304e-05,-0.092995,0.027572,0.036785,49712,1590.8
